Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
00311 0804a57c sub_804A57C 08053afc  sub_8053AFC 1.000 4         4         Function hash                          
00312 0804afd4 sub_804AFD4 08054798  sub_8054798 1.000 4         4         Function hash                          
00313 0804b324 sub_804B324 08054ac0  sub_8054AC0 1.000 7         7         Function hash                          
00314 0804b6b0 sub_804B6B0 08054e4c  sub_8054E4C 1.000 4         4         Function hash                          
00315 0804b6c4 sub_804B6C4 08054e60  sub_8054E60 1.000 4         4         Function hash                          
00316 0804b6d8 sub_804B6D8 08054e74  sub_8054E74 1.000 5         5         Function hash                          
00317 0804b720 sub_804B720 08054ebc  sub_8054EBC 1.000 5         5         Function hash                          
00318 0804b768 sub_804B768 08054f04  sub_8054F04 1.000 5         5         Function hash                          
00319 0804b8b0 sub_804B8B0 08055034  sub_8055034 1.000 6         6         Function hash                          
00320 0804b8e8 sub_804B8E8 0805506c  sub_805506C 1.000 6         6         Function hash                          
00321 0804bacc sub_804BACC 08055250  sub_8055250 1.000 3         3         Function hash                          
00322 0804c318 sub_804C318 08055af0  sub_8055AF0 1.000 1         1         Function hash                          
00323 0805083c sub_805083C 0805a06c  sub_805A06C 1.000 3         3         Function hash                          
00324 08057a34 sub_8057A34 080563c8  sub_80563C8 1.000 3         3         Function hash                          
00325 0805b01c sub_805B01C 08067128  sub_8067128 1.000 11        11        Function hash                          
00326 0805b094 sub_805B094 080671a0  sub_80671A0 1.000 7         7         Function hash                          
00327 0805b0d4 sub_805B0D4 080671e0  sub_80671E0 1.000 11        11        Function hash                          
00328 0805b13c sub_805B13C 08067248  sub_8067248 1.000 7         7         Function hash                          
00329 0805b1ac sub_805B1AC 080672b8  sub_80672B8 1.000 1         1         Function hash                          
00330 0805b1dc sub_805B1DC 080672e8  sub_80672E8 1.000 1         1         Function hash                          
00331 0805b20c sub_805B20C 08067318  sub_8067318 1.000 15        15        Function hash                          
00332 0805b2bc sub_805B2BC 080673c8  sub_80673C8 1.000 15        15        Function hash                          
00333 0805b380 sub_805B380 0806748c  sub_806748C 1.000 42        42        Function hash                          
00334 0805b458 sub_805B458 08067564  sub_8067564 1.000 16        16        Function hash                          
00335 0805b7f4 sub_805B7F4 08067900  sub_8067900 1.000 4         4         Function hash                          
00336 0805b90c sub_805B90C 08067a18  sub_8067A18 1.000 6         6         Function hash                          
00337 0805baec sub_805BAEC 08067bf8  sub_8067BF8 1.000 1         1         Function hash                          
00338 0805bb08 sub_805BB08 08067c14  sub_8067C14 1.000 1         1         Function hash                          
00339 0805c2e0 sub_805C2E0 08068488  sub_8068488 1.000 8         8         Function hash                          
00340 0805c3fc sub_805C3FC 080685a8  sub_80685A8 1.000 4         4         Function hash                          
00341 0805c840 sub_805C840 08068a0c  sub_8068A0C 1.000 4         4         Function hash                          
00342 0805d128 sub_805D128 080692e8  sub_80692E8 1.000 4         4         Function hash                          
00343 0805e248 sub_805E248 0806a2ec  sub_806A2EC 1.000 15        15        Function hash                          
00344 0805e2e8 sub_805E2E8 0806a38c  sub_806A38C 1.000 16        16        Function hash                          
00345 0805e4d4 sub_805E4D4 08056454  sub_8056454 1.000 3         3         Function hash                          
00346 0805e510 sub_805E510 0806a5c0  sub_806A5C0 1.000 3         3         Function hash                          
00347 0805e560 sub_805E560 0806ac84  sub_806AC84 1.000 4         4         Function hash                          
00348 0805f148 sub_805F148 0806b848  sub_806B848 1.000 4         4         Function hash                          
00349 0805f198 sub_805F198 0806b8a0  sub_806B8A0 1.000 4         4         Function hash                          
00350 0805f7e4 sub_805F7E4 0806c238  sub_806C238 1.000 5         5         Function hash                          
00351 0805fe3c sub_805FE3C 0806c9bc  sub_806C9BC 1.000 1         1         Function hash                          
00352 0806096c sub_806096C 0806d53c  sub_806D53C 1.000 14        14        Function hash                          
00353 08060a1c sub_8060A1C 0806d5ec  sub_806D5EC 1.000 8         8         Function hash                          
00354 08060a5c sub_8060A5C 0806d62c  sub_806D62C 1.000 7         7         Function hash                          
00355 08060e88 sub_8060E88 0806dd10  sub_806DD10 1.000 2         2         Function hash                          
00356 08060ee4 sub_8060EE4 0806dd6c  sub_806DD6C 1.000 2         2         Function hash                          
00357 080612f0 sub_80612F0 0806e4f4  sub_806E4F4 1.000 1         1         Function hash                          
00358 08061404 sub_8061404 0806e608  sub_806E608 1.000 1         1         Function hash                          
00359 08061474 sub_8061474 0806e678  sub_806E678 1.000 1         1         Function hash                          
00360 08061720 sub_8061720 0806c3b0  sub_806C3B0 1.000 1         1         Function hash                          
00361 080619e8 sub_80619E8 0806ec98  sub_806EC98 1.000 3         3         Function hash                          
00362 080629fc sub_80629FC 0806fc64  sub_806FC64 1.000 18        18        Function hash                          
00363 08062bd4 sub_8062BD4 0806fe3c  sub_806FE3C 1.000 6         6         Function hash                          
00364 080630c8 sub_80630C8 08070338  sub_8070338 1.000 13        13        Function hash                          
00365 080632c4 sub_80632C4 08070534  sub_8070534 1.000 1         1         Function hash                          
00366 0806367c sub_806367C 080708f8  sub_80708F8 1.000 1         1         Function hash                          
00367 08067324 sub_8067324 0807456c  sub_807456C 1.000 1         1         Function hash                          
00368 08067d2c sub_8067D2C 080750cc  sub_80750CC 1.000 1         1         Function hash                          
00369 08067e50 sub_8067E50 080751f0  sub_80751F0 1.000 1         1         Function hash                          
00370 08068048 sub_8068048 080753f4  sub_80753F4 1.000 1         1         Function hash                          
00371 08068608 sub_8068608 080759c8  sub_80759C8 1.000 1         1         Function hash                          
00372 0806875c sub_806875C 08075b1c  sub_8075B1C 1.000 1         1         Function hash                          
00373 080687bc sub_80687BC 08075b7c  sub_8075B7C 1.000 5         5         Function hash                          
00374 080689f0 sub_80689F0 08075db0  sub_8075DB0 1.000 1         1         Function hash                          
00375 08068a1c sub_8068A1C 08075ddc  sub_8075DDC 1.000 1         1         Function hash                          
00376 08068a48 sub_8068A48 08075e08  sub_8075E08 1.000 4         4         Function hash                          
00377 08068c28 sub_8068C28 08075ff0  sub_8075FF0 1.000 1         1         Function hash                          
00378 08068e80 sub_8068E80 08076248  sub_8076248 1.000 3         3         Function hash                          
00379 08068f04 sub_8068F04 080762cc  sub_80762CC 1.000 3         3         Function hash                          
00380 08069430 sub_8069430 08076820  sub_8076820 1.000 6         6         Function hash                          
00381 08069de8 sub_8069DE8 080771e0  sub_80771E0 1.000 4         4         Function hash                          
00382 08069e50 sub_8069E50 08077248  sub_8077248 1.000 4         4         Function hash                          
00383 08069ed4 sub_8069ED4 080772cc  sub_80772CC 1.000 4         4         Function hash                          
00384 08069fd8 sub_8069FD8 08077350  sub_8077350 1.000 4         4         Function hash                          
00385 0806a330 sub_806A330 0807761c  sub_807761C 1.000 5         5         Function hash                          
00386 0806a3a8 sub_806A3A8 0807781c  sub_807781C 1.000 5         5         Function hash                          
00387 0806a424 sub_806A424 08077898  sub_8077898 1.000 1         1         Function hash                          
00388 0806a44c sub_806A44C 080778c0  sub_80778C0 1.000 5         5         Function hash                          
00389 0806a750 sub_806A750 08077bc0  sub_8077BC0 1.000 1         1         Function hash                          
00390 0806a7ac sub_806A7AC 08077c1c  sub_8077C1C 1.000 13        13        Function hash                          
00391 0806a87c sub_806A87C 08077cec  sub_8077CEC 1.000 2         2         Function hash                          
