Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
00319 080199a4 sub_80199A4 0801967c  sub_801967C 1.000 10        10        Function hash                          
00320 08019af4 sub_8019AF4 080197cc  sub_80197CC 1.000 1         1         Function hash                          
00321 08019b18 sub_8019B18 080197f0  sub_80197F0 1.000 3         3         Function hash                          
00322 08019b8c sub_8019B8C 08019864  sub_8019864 1.000 11        11        Function hash                          
00323 0801a1f4 sub_801A1F4 08019ecc  sub_8019ECC 1.000 3         3         Function hash                          
00324 0801a43c sub_801A43C 0801a108  sub_801A108 1.000 1         1         Function hash                          
00325 0801a46c sub_801A46C 0801a138  sub_801A138 1.000 1         1         Function hash                          
00326 0801a4cc sub_801A4CC 0801a198  sub_801A198 1.000 3         3         Function hash                          
00327 0801a7f4 sub_801A7F4 0801a4d0  sub_801A4D0 1.000 6         6         Function hash                          
00328 0801a82c sub_801A82C 0801a508  sub_801A508 1.000 19        19        Function hash                          
00329 0801a8e4 sub_801A8E4 0801a5c0  sub_801A5C0 1.000 21        21        Function hash                          
00330 0801a9d0 sub_801A9D0 0801a6ac  sub_801A6AC 1.000 21        21        Function hash                          
00331 0801aabc sub_801AABC 0801a798  sub_801A798 1.000 24        24        Function hash                          
00332 0801abc0 sub_801ABC0 0801a89c  sub_801A89C 1.000 24        24        Function hash                          
00333 0801c928 sub_801C928 0801c590  sub_801C590 1.000 5         5         Function hash                          
00334 0801db4c sub_801DB4C 0801d7b0  sub_801D7B0 1.000 9         9         Function hash                          
00335 0801dbd4 sub_801DBD4 0801d838  sub_801D838 1.000 11        11        Function hash                          
00336 0801ebe8 sub_801EBE8 0801e840  sub_801E840 1.000 5         5         Function hash                          
00337 0801fe14 sub_801FE14 0801fb0c  sub_801FB0C 1.000 5         5         Function hash                          
00338 0801fee8 sub_801FEE8 0801fbe0  sub_801FBE0 1.000 5         5         Function hash                          
00339 080204ac sub_80204AC 080201a4  sub_80201A4 1.000 1         1         Function hash                          
00340 08020dbc sub_8020DBC 08020ab4  sub_8020AB4 1.000 1         1         Function hash                          
00341 080211c8 sub_80211C8 08020ec0  sub_8020EC0 1.000 1         1         Function hash                          
00342 080225b0 sub_80225B0 0802257c  sub_802257C 1.000 4         4         Function hash                          
00343 08022968 sub_8022968 08022930  sub_8022930 1.000 1         1         Function hash                          
00344 08023020 sub_8023020 08022fe8  sub_8022FE8 1.000 1         1         Function hash                          
00345 08023158 sub_8023158 08023120  sub_8023120 1.000 4         4         Function hash                          
00346 08023194 sub_8023194 0802315c  sub_802315C 1.000 4         4         Function hash                          
00347 080232b8 sub_80232B8 08023280  sub_8023280 1.000 6         6         Function hash                          
00348 0802494c sub_802494C 080248fc  sub_80248FC 1.000 5         5         Function hash                          
00349 08024d8c sub_8024D8C 08024d3c  sub_8024D3C 1.000 3         3         Function hash                          
00350 08024da4 sub_8024DA4 08024d54  sub_8024D54 1.000 3         3         Function hash                          
00351 08024de8 sub_8024DE8 08024d98  sub_8024D98 1.000 4         4         Function hash                          
00352 08024e04 sub_8024E04 08024db4  sub_8024DB4 1.000 3         3         Function hash                          
00353 08024e20 sub_8024E20 08024dd0  sub_8024DD0 1.000 3         3         Function hash                          
00354 08026688 sub_8026688 0802662c  sub_802662C 1.000 3         3         Function hash                          
00355 080266bc sub_80266BC 08026660  sub_8026660 1.000 3         3         Function hash                          
00356 0802713c sub_802713C 080270e0  sub_80270E0 1.000 6         6         Function hash                          
00357 08027168 sub_8027168 0802710c  sub_802710C 1.000 12        12        Function hash                          
00358 0802736c sub_802736C 08027310  sub_8027310 1.000 5         5         Function hash                          
00359 08028130 sub_8028130 080280c4  sub_80280C4 1.000 3         3         Function hash                          
00360 08028144 sub_8028144 080280d8  sub_80280D8 1.000 4         4         Function hash                          
00361 08028160 sub_8028160 080280f4  sub_80280F4 1.000 7         7         Function hash                          
00362 080281c8 sub_80281C8 0802815c  sub_802815C 1.000 4         4         Function hash                          
00363 080281dc sub_80281DC 08028170  sub_8028170 1.000 4         4         Function hash                          
00364 0802823c sub_802823C 080281d0  sub_80281D0 1.000 8         8         Function hash                          
00365 08028264 sub_8028264 080281f8  sub_80281F8 1.000 3         3         Function hash                          
00366 08028290 sub_8028290 08028224  sub_8028224 1.000 5         5         Function hash                          
00367 080282dc sub_80282DC 08028270  sub_8028270 1.000 1         1         Function hash                          
00368 08028310 sub_8028310 080282a4  sub_80282A4 1.000 11        11        Function hash                          
00369 0802838c sub_802838C 08028320  sub_8028320 1.000 4         4         Function hash                          
00370 080283a8 sub_80283A8 0802833c  sub_802833C 1.000 6         6         Function hash                          
00371 080283e0 sub_80283E0 08028374  sub_8028374 1.000 6         6         Function hash                          
00372 0802852c sub_802852C 080284c0  sub_80284C0 1.000 6         6         Function hash                          
00373 08028550 sub_8028550 080284e4  sub_80284E4 1.000 1         1         Function hash                          
00374 080285b0 sub_80285B0 08028544  sub_8028544 1.000 15        15        Function hash                          
00375 080286bc sub_80286BC 08028650  sub_8028650 1.000 4         4         Function hash                          
00376 0802878c sub_802878C 08028720  sub_8028720 1.000 1         1         Function hash                          
00377 080290a0 sub_80290A0 08029048  sub_8029048 1.000 4         4         Function hash                          
00378 080290b8 sub_80290B8 08029060  sub_8029060 1.000 5         5         Function hash                          
00379 080290e4 sub_80290E4 0802908c  sub_802908C 1.000 4         4         Function hash                          
00380 08029160 sub_8029160 08029108  sub_8029108 1.000 7         7         Function hash                          
00381 08029504 sub_8029504 080294ac  sub_80294AC 1.000 3         3         Function hash                          
00382 0802a318 sub_802A318 0802a2a4  sub_802A2A4 1.000 4         4         Function hash                          
00383 0802a364 sub_802A364 0802a2f0  sub_802A2F0 1.000 1         1         Function hash                          
00384 0802a668 sub_802A668 0802a5d4  sub_802A5D4 1.000 1         1         Function hash                          
00385 0802a6a0 sub_802A6A0 0802a60c  sub_802A60C 1.000 1         1         Function hash                          
00386 0802a6dc sub_802A6DC 0802a648  sub_802A648 1.000 1         1         Function hash                          
00387 0802aaa4 sub_802AAA4 0802aa10  sub_802AA10 1.000 1         1         Function hash                          
00388 0802abe4 sub_802ABE4 0802ab54  sub_802AB54 1.000 3         3         Function hash                          
00389 0802ac60 sub_802AC60 0802abd0  sub_802ABD0 1.000 5         5         Function hash                          
00390 0802acf8 sub_802ACF8 0802ac68  sub_802AC68 1.000 7         7         Function hash                          
00391 0802ad90 sub_802AD90 0802ad00  sub_802AD00 1.000 13        13        Function hash                          
