Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
00297 080bf244 sub_80BF244 080d5060  sub_80D5060 1.000 4         4         Function hash                                                  
00298 080bf280 sub_80BF280 080d509c  sub_80D509C 1.000 3         3         Function hash                                                  
00299 080bf2a0 sub_80BF2A0 080d50bc  sub_80D50BC 1.000 3         3         Function hash                                                  
00300 080bf2c8 sub_80BF2C8 080d50e4  sub_80D50E4 1.000 7         7         Function hash                                                  
00301 080bf310 sub_80BF310 080d512c  sub_80D512C 1.000 3         3         Function hash                                                  
00302 080bf454 sub_80BF454 080d5270  sub_80D5270 1.000 5         5         Function hash                                                  
00303 080bf5f0 sub_80BF5F0 080d540c  sub_80D540C 1.000 14        14        Function hash                                                  
00304 080bf6dc sub_80BF6DC 080d54f8  sub_80D54F8 1.000 7         7         Function hash                                                  
00305 080bf758 sub_80BF758 080d5574  sub_80D5574 1.000 3         3         Function hash                                                  
00306 080bf794 sub_80BF794 080d55b0  sub_80D55B0 1.000 11        11        Function hash                                                  
00307 080bf80c sub_80BF80C 080d5628  sub_80D5628 1.000 19        19        Function hash                                                  
00308 080bf8f0 sub_80BF8F0 080d570c  sub_80D570C 1.000 5         5         Function hash                                                  
00309 080bf930 sub_80BF930 080d574c  sub_80D574C 1.000 20        20        Function hash                                                  
00310 080bf9f8 sub_80BF9F8 080d5814  sub_80D5814 1.000 15        15        Function hash                                                  
00311 080bfaac sub_80BFAAC 080d58c8  sub_80D58C8 1.000 12        12        Function hash                                                  
00312 080bfb54 sub_80BFB54 080d5970  sub_80D5970 1.000 13        13        Function hash                                                  
00313 080bfba4 sub_80BFBA4 080d59c0  sub_80D59C0 1.000 10        10        Function hash                                                  
00314 080bfc0c sub_80BFC0C 080d5a28  sub_80D5A28 1.000 97        97        Function hash                                                  
00315 080c0058 sub_80C0058 080d5e74  sub_80D5E74 1.000 3         3         Function hash                                                  
00316 080c0080 sub_80C0080 080d5e9c  sub_80D5E9C 1.000 9         9         Function hash                                                  
00317 080c00e8 sub_80C00E8 080d5f04  sub_80D5F04 1.000 9         9         Function hash                                                  
00318 080c015c sub_80C015C 080d5f78  sub_80D5F78 1.000 9         9         Function hash                                                  
00319 080c01c4 sub_80C01C4 080d5fe0  sub_80D5FE0 1.000 4         4         Function hash                                                  
00320 080c01e4 sub_80C01E4 080d6000  sub_80D6000 1.000 10        10        Function hash                                                  
00321 080c0258 sub_80C0258 080d6074  sub_80D6074 1.000 10        10        Function hash                                                  
00322 080c0458 sub_80C0458 080d6274  sub_80D6274 1.000 1         1         Function hash                                                  
00323 080c05b8 sub_80C05B8 080d63e0  sub_80D63E0 1.000 4         4         Function hash                                                  
