Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
05771 0809d880 sub_809D880 0809e298  sub_809E298 1.000 5         5         Same cleaned up assembly or pseudo-code
05772 0809d914 sub_809D914 0809e32c  sub_809E32C 1.000 5         5         Same cleaned up assembly or pseudo-code
05773 0809d9e4 sub_809D9E4 0809e3fc  sub_809E3FC 1.000 14        14        Same cleaned up assembly or pseudo-code
05774 0809dab8 sub_809DAB8 0809e4d0  sub_809E4D0 1.000 13        13        Same cleaned up assembly or pseudo-code
05775 0809dbd8 sub_809DBD8 0809e5f0  sub_809E5F0 1.000 6         6         Same cleaned up assembly or pseudo-code
05776 0809dca8 sub_809DCA8 0809e6c0  sub_809E6C0 1.000 8         8         Same cleaned up assembly or pseudo-code
05777 0809dde4 sub_809DDE4 0809e7fc  sub_809E7FC 1.000 1         1         Same cleaned up assembly or pseudo-code
05778 0809dfc4 sub_809DFC4 0809e9dc  sub_809E9DC 1.000 4         4         Same cleaned up assembly or pseudo-code
05779 0809e15c sub_809E15C 0809eb74  sub_809EB74 1.000 1         1         Same cleaned up assembly or pseudo-code
05780 0809e3a8 sub_809E3A8 0809edc0  sub_809EDC0 1.000 1         1         Same cleaned up assembly or pseudo-code
05781 0809e3d8 sub_809E3D8 0809edf0  sub_809EDF0 1.000 1         1         Same cleaned up assembly or pseudo-code
05782 0809e3f4 sub_809E3F4 0809ee0c  sub_809EE0C 1.000 1         1         Same cleaned up assembly or pseudo-code
05783 0809e404 sub_809E404 0809ee1c  sub_809EE1C 1.000 3         3         Same cleaned up assembly or pseudo-code
05784 0809e488 sub_809E488 0809eea0  sub_809EEA0 1.000 5         5         Same cleaned up assembly or pseudo-code
05785 0809e570 sub_809E570 0809ef88  sub_809EF88 1.000 1         1         Same cleaned up assembly or pseudo-code
05786 0809e598 sub_809E598 0809efb0  sub_809EFB0 1.000 1         1         Same cleaned up assembly or pseudo-code
05787 0809e688 sub_809E688 0809f098  sub_809F098 1.000 1         1         Same cleaned up assembly or pseudo-code
05788 0809e6ac sub_809E6AC 0809f0bc  sub_809F0BC 1.000 1         1         Same cleaned up assembly or pseudo-code
05789 0809e6fc sub_809E6FC 0809f10c  sub_809F10C 1.000 13        13        Same cleaned up assembly or pseudo-code
05790 0809e830 sub_809E830 0809f240  sub_809F240 1.000 3         3         Same cleaned up assembly or pseudo-code
05791 0809e934 sub_809E934 0809f344  sub_809F344 1.000 1         1         Same cleaned up assembly or pseudo-code
05792 0809e954 sub_809E954 0809f364  sub_809F364 1.000 1         1         Same cleaned up assembly or pseudo-code
05793 0809e974 sub_809E974 0809f384  sub_809F384 1.000 1         1         Same cleaned up assembly or pseudo-code
05794 0809e99c sub_809E99C 0809f3ac  sub_809F3AC 1.000 1         1         Same cleaned up assembly or pseudo-code
05795 0809e9c4 sub_809E9C4 0809f3d4  sub_809F3D4 1.000 1         1         Same cleaned up assembly or pseudo-code
05796 0809e9dc sub_809E9DC 0809f3ec  sub_809F3EC 1.000 1         1         Same cleaned up assembly or pseudo-code
05797 0809e9fc sub_809E9FC 0809f40c  sub_809F40C 1.000 9         9         Same cleaned up assembly or pseudo-code
05798 0809ea58 sub_809EA58 0809f468  sub_809F468 1.000 4         4         Same cleaned up assembly or pseudo-code
05799 0809ea80 sub_809EA80 0809f490  sub_809F490 1.000 8         8         Same cleaned up assembly or pseudo-code
05800 0809eab8 sub_809EAB8 0809f4c8  sub_809F4C8 1.000 5         5         Same cleaned up assembly or pseudo-code
05801 0809eae0 sub_809EAE0 0809f4f0  sub_809F4F0 1.000 1         1         Same cleaned up assembly or pseudo-code
05802 0809eafc sub_809EAFC 0809f50c  sub_809F50C 1.000 17        17        Same cleaned up assembly or pseudo-code
05803 0809ec4c sub_809EC4C 0809f688  sub_809F688 1.000 7         7         Same cleaned up assembly or pseudo-code
05804 0809ec90 sub_809EC90 0809f6cc  sub_809F6CC 1.000 7         7         Same cleaned up assembly or pseudo-code
05805 0809ecd0 sub_809ECD0 0809f70c  sub_809F70C 1.000 10        10        Same cleaned up assembly or pseudo-code
05806 0809ed34 sub_809ED34 0809f770  sub_809F770 1.000 21        21        Same cleaned up assembly or pseudo-code
05807 0809ee50 sub_809EE50 0809f88c  sub_809F88C 1.000 12        12        Same cleaned up assembly or pseudo-code
05808 0809eecc sub_809EECC 0809f908  sub_809F908 1.000 6         6         Same cleaned up assembly or pseudo-code
05809 0809ef14 sub_809EF14 0809f950  sub_809F950 1.000 7         7         Same cleaned up assembly or pseudo-code
05810 0809ef58 sub_809EF58 0809f994  sub_809F994 1.000 8         8         Same cleaned up assembly or pseudo-code
05811 0809ef94 sub_809EF94 0809f9d0  sub_809F9D0 1.000 5         5         Same cleaned up assembly or pseudo-code
05812 0809efbc sub_809EFBC 0809f9f8  sub_809F9F8 1.000 9         9         Same cleaned up assembly or pseudo-code
05813 0809f000 sub_809F000 0809fa3c  sub_809FA3C 1.000 7         7         Same cleaned up assembly or pseudo-code
05814 0809f058 sub_809F058 0809fa94  sub_809FA94 1.000 1         1         Same cleaned up assembly or pseudo-code
05815 0809f084 sub_809F084 0809fac0  sub_809FAC0 1.000 1         1         Same cleaned up assembly or pseudo-code
05816 0809f0d8 sub_809F0D8 0809fb14  sub_809FB14 1.000 7         7         Same cleaned up assembly or pseudo-code
05817 0809f134 sub_809F134 0809fb70  sub_809FB70 1.000 7         7         Same cleaned up assembly or pseudo-code
05818 0809f190 sub_809F190 0809fbcc  sub_809FBCC 1.000 1         1         Same cleaned up assembly or pseudo-code
05819 0809f1c4 sub_809F1C4 0809fc00  sub_809FC00 1.000 1         1         Same cleaned up assembly or pseudo-code
05820 0809f1f4 sub_809F1F4 0809fc30  sub_809FC30 1.000 1         1         Same cleaned up assembly or pseudo-code
05821 0809f224 sub_809F224 0809fc60  sub_809FC60 1.000 4         4         Same cleaned up assembly or pseudo-code
05822 0809f388 sub_809F388 0809fdc4  sub_809FDC4 1.000 16        16        Same cleaned up assembly or pseudo-code
05823 0809f668 sub_809F668 080a00a4  sub_80A00A4 1.000 1         1         Same cleaned up assembly or pseudo-code
05824 0809f68c sub_809F68C 080a00c8  sub_80A00C8 1.000 7         7         Same cleaned up assembly or pseudo-code
05825 0809f6e4 sub_809F6E4 080a0120  sub_80A0120 1.000 1         1         Same cleaned up assembly or pseudo-code
05826 0809f78c sub_809F78C 080a01c8  sub_80A01C8 1.000 1         1         Same cleaned up assembly or pseudo-code
05827 0809f7b0 sub_809F7B0 080a01ec  sub_80A01EC 1.000 7         7         Same cleaned up assembly or pseudo-code
05828 0809f808 sub_809F808 080a0244  sub_80A0244 1.000 1         1         Same cleaned up assembly or pseudo-code
05829 0809f98c sub_809F98C 080a0358  sub_80A0358 1.000 5         5         Same cleaned up assembly or pseudo-code
05830 0809fa2c sub_809FA2C 080a03f8  sub_80A03F8 1.000 1         1         Same cleaned up assembly or pseudo-code
05831 0809faa4 sub_809FAA4 080a0470  sub_80A0470 1.000 1         1         Same cleaned up assembly or pseudo-code
05832 0809fad0 sub_809FAD0 080a049c  sub_80A049C 1.000 1         1         Same cleaned up assembly or pseudo-code
05833 0809faec sub_809FAEC 080a04b8  sub_80A04B8 1.000 1         1         Same cleaned up assembly or pseudo-code
05834 0809fb10 sub_809FB10 080a04dc  sub_80A04DC 1.000 1         1         Same cleaned up assembly or pseudo-code
05835 0809fbd4 sub_809FBD4 080a05a0  sub_80A05A0 1.000 5         5         Same cleaned up assembly or pseudo-code
05836 0809fd30 sub_809FD30 080a06fc  sub_80A06FC 1.000 8         8         Same cleaned up assembly or pseudo-code
05837 0809fd9c sub_809FD9C 080a0768  sub_80A0768 1.000 7         7         Same cleaned up assembly or pseudo-code
05838 0809fdfc sub_809FDFC 080a07c8  sub_80A07C8 1.000 12        12        Same cleaned up assembly or pseudo-code
05839 0809fee8 sub_809FEE8 080a08b4  sub_80A08B4 1.000 5         5         Same cleaned up assembly or pseudo-code
05840 0809ff6c sub_809FF6C 080a0938  sub_80A0938 1.000 7         7         Same cleaned up assembly or pseudo-code
05841 0809ffac sub_809FFAC 080a0978  sub_80A0978 1.000 7         7         Same cleaned up assembly or pseudo-code
05842 0809ffec sub_809FFEC 080a09b8  sub_80A09B8 1.000 7         7         Same cleaned up assembly or pseudo-code
05843 080a003c sub_80A003C 080a0a08  sub_80A0A08 1.000 7         7         Same cleaned up assembly or pseudo-code
05844 080a009c sub_80A009C 080a0a68  sub_80A0A68 1.000 7         7         Same cleaned up assembly or pseudo-code
05845 080a01dc sub_80A01DC 080a0ba8  sub_80A0BA8 1.000 6         6         Same cleaned up assembly or pseudo-code
05846 080a0210 sub_80A0210 080a0bdc  sub_80A0BDC 1.000 6         6         Same cleaned up assembly or pseudo-code
05847 080a0248 sub_80A0248 080a0c14  sub_80A0C14 1.000 10        10        Same cleaned up assembly or pseudo-code
05848 080a02b8 sub_80A02B8 080a0c84  sub_80A0C84 1.000 12        12        Same cleaned up assembly or pseudo-code
05849 080a031c sub_80A031C 080a0ce8  sub_80A0CE8 1.000 10        10        Same cleaned up assembly or pseudo-code
05850 080a03a8 sub_80A03A8 080a0d74  sub_80A0D74 1.000 4         4         Same cleaned up assembly or pseudo-code
05851 080a0400 sub_80A0400 080a0dcc  sub_80A0DCC 1.000 3         3         Same cleaned up assembly or pseudo-code
05852 080a0550 sub_80A0550 080a0edc  sub_80A0EDC 1.000 5         5         Same cleaned up assembly or pseudo-code
05853 080a0594 sub_80A0594 080a0f20  sub_80A0F20 1.000 1         1         Same cleaned up assembly or pseudo-code
05854 080a05b0 sub_80A05B0 080a0f3c  sub_80A0F3C 1.000 1         1         Same cleaned up assembly or pseudo-code
05855 080a05d4 sub_80A05D4 080a0f60  sub_80A0F60 1.000 1         1         Same cleaned up assembly or pseudo-code
05856 080a05f4 sub_80A05F4 080a0f80  sub_80A0F80 1.000 5         5         Same cleaned up assembly or pseudo-code
05857 080a061c sub_80A061C 080a0fa8  sub_80A0FA8 1.000 4         4         Same cleaned up assembly or pseudo-code
05858 080a065c sub_80A065C 080a0fe8  sub_80A0FE8 1.000 1         1         Same cleaned up assembly or pseudo-code
05859 080a06c4 sub_80A06C4 080a1050  sub_80A1050 1.000 11        11        Same cleaned up assembly or pseudo-code
05860 080a0810 sub_80A0810 080a119c  sub_80A119C 1.000 5         5         Same cleaned up assembly or pseudo-code
05861 080a09b4 sub_80A09B4 080a133c  sub_80A133C 1.000 1         1         Same cleaned up assembly or pseudo-code
05862 080a09d4 sub_80A09D4 080a135c  sub_80A135C 1.000 1         1         Same cleaned up assembly or pseudo-code
05863 080a0a60 sub_80A0A60 080a13e8  sub_80A13E8 1.000 21        21        Same cleaned up assembly or pseudo-code
05864 080a0e9c sub_80A0E9C 080a1824  sub_80A1824 1.000 27        27        Same cleaned up assembly or pseudo-code
05865 080a10d8 sub_80A10D8 080a1a60  sub_80A1A60 1.000 3         3         Same cleaned up assembly or pseudo-code
05866 080a1258 sub_80A1258 080a1bec  sub_80A1BEC 1.000 7         7         Same cleaned up assembly or pseudo-code
05867 080a1384 sub_80A1384 080a1d18  sub_80A1D18 1.000 8         8         Same cleaned up assembly or pseudo-code
05868 080a13d8 sub_80A13D8 080a1d6c  sub_80A1D6C 1.000 1         1         Same cleaned up assembly or pseudo-code
05869 080a16c0 sub_80A16C0 080a2054  sub_80A2054 1.000 11        11        Same cleaned up assembly or pseudo-code
05870 080a18d8 sub_80A18D8 080a226c  sub_80A226C 1.000 1         1         Same cleaned up assembly or pseudo-code
05871 080a18f4 sub_80A18F4 080a2288  sub_80A2288 1.000 1         1         Same cleaned up assembly or pseudo-code
05872 080a1918 sub_80A1918 080a22ac  sub_80A22AC 1.000 4         4         Same cleaned up assembly or pseudo-code
05873 080a1948 sub_80A1948 080a22dc  sub_80A22DC 1.000 3         3         Same cleaned up assembly or pseudo-code
05874 080a1970 sub_80A1970 080a2304  sub_80A2304 1.000 1         1         Same cleaned up assembly or pseudo-code
05875 080a1998 sub_80A1998 080a232c  sub_80A232C 1.000 4         4         Same cleaned up assembly or pseudo-code
05876 080a19bc sub_80A19BC 080a2350  sub_80A2350 1.000 1         1         Same cleaned up assembly or pseudo-code
05877 080a19d8 sub_80A19D8 080a236c  sub_80A236C 1.000 13        13        Same cleaned up assembly or pseudo-code
05878 080a1fb8 sub_80A1FB8 080a294c  sub_80A294C 1.000 8         8         Same cleaned up assembly or pseudo-code
05879 080a2654 sub_80A2654 080a32c8  sub_80A32C8 1.000 4         4         Same cleaned up assembly or pseudo-code
05880 080a28cc sub_80A28CC 080a3540  sub_80A3540 1.000 3         3         Same cleaned up assembly or pseudo-code
05881 080a2960 sub_80A2960 080a35d4  sub_80A35D4 1.000 1         1         Same cleaned up assembly or pseudo-code
05882 080a2c30 sub_80A2C30 080a38a4  sub_80A38A4 1.000 3         3         Same cleaned up assembly or pseudo-code
05883 080a2e6c sub_80A2E6C 080a3ae0  sub_80A3AE0 1.000 3         3         Same cleaned up assembly or pseudo-code
05884 080a2fb8 sub_80A2FB8 080a3c2c  sub_80A3C2C 1.000 5         5         Same cleaned up assembly or pseudo-code
05885 080a3004 sub_80A3004 080a3c78  sub_80A3C78 1.000 5         5         Same cleaned up assembly or pseudo-code
05886 080a3168 sub_80A3168 080a3ddc  sub_80A3DDC 1.000 7         7         Same cleaned up assembly or pseudo-code
05887 080a31a4 sub_80A31A4 080a3e18  sub_80A3E18 1.000 7         7         Same cleaned up assembly or pseudo-code
05888 080a3284 sub_80A3284 08090104  sub_8090104 1.000 1         1         Same cleaned up assembly or pseudo-code
05889 080a3298 sub_80A3298 080a3f0c  sub_80A3F0C 1.000 1         1         Same cleaned up assembly or pseudo-code
05890 080a32d4 sub_80A32D4 080a3f48  sub_80A3F48 1.000 10        10        Same cleaned up assembly or pseudo-code
05891 080a3354 sub_80A3354 080a3fc8  sub_80A3FC8 1.000 1         1         Same cleaned up assembly or pseudo-code
05892 080a35dc sub_80A35DC 080a4254  sub_80A4254 1.000 6         6         Same cleaned up assembly or pseudo-code
05893 080a38d8 sub_80A38D8 080a454c  sub_80A454C 1.000 8         8         Same cleaned up assembly or pseudo-code
05894 080a3960 sub_80A3960 080a45d4  sub_80A45D4 1.000 1         1         Same cleaned up assembly or pseudo-code
05895 080a39a4 sub_80A39A4 080a4618  sub_80A4618 1.000 1         1         Same cleaned up assembly or pseudo-code
05896 080a39e8 sub_80A39E8 080a465c  sub_80A465C 1.000 1         1         Same cleaned up assembly or pseudo-code
05897 080a39f8 sub_80A39F8 080a466c  sub_80A466C 1.000 36        36        Same cleaned up assembly or pseudo-code
05898 080a3cac sub_80A3CAC 080a4924  sub_80A4924 1.000 52        52        Same cleaned up assembly or pseudo-code
05899 080a3e98 sub_80A3E98 080a4b10  sub_80A4B10 1.000 59        59        Same cleaned up assembly or pseudo-code
05900 080a40ec sub_80A40EC 080821ec  sub_80821EC 1.000 1         1         Same cleaned up assembly or pseudo-code
05901 080a43e0 sub_80A43E0 080a5058  sub_80A5058 1.000 3         3         Same cleaned up assembly or pseudo-code
05902 080a4428 sub_80A4428 080a50a0  sub_80A50A0 1.000 3         3         Same cleaned up assembly or pseudo-code
05903 080a4478 sub_80A4478 080a50f0  sub_80A50F0 1.000 3         3         Same cleaned up assembly or pseudo-code
05904 080a44c0 sub_80A44C0 080a5138  sub_80A5138 1.000 3         3         Same cleaned up assembly or pseudo-code
05905 080a4504 sub_80A4504 080a517c  sub_80A517C 1.000 3         3         Same cleaned up assembly or pseudo-code
05906 080a4554 sub_80A4554 080a51cc  sub_80A51CC 1.000 3         3         Same cleaned up assembly or pseudo-code
05907 080a45a0 sub_80A45A0 080a5218  sub_80A5218 1.000 36        36        Same cleaned up assembly or pseudo-code
05908 080a474c sub_80A474C 080a53c4  sub_80A53C4 1.000 16        16        Same cleaned up assembly or pseudo-code
05909 080a47b4 sub_80A47B4 080a542c  sub_80A542C 1.000 3         3         Same cleaned up assembly or pseudo-code
05910 080a47ec sub_80A47EC 080a5464  sub_80A5464 1.000 5         5         Same cleaned up assembly or pseudo-code
05911 080a4830 sub_80A4830 080a54a8  sub_80A54A8 1.000 1         1         Same cleaned up assembly or pseudo-code
05912 080a4a0c sub_80A4A0C 080a5688  sub_80A5688 1.000 1         1         Same cleaned up assembly or pseudo-code
05913 080a4b4c sub_80A4B4C 080a5838  sub_80A5838 1.000 9         9         Same cleaned up assembly or pseudo-code
05914 080a4bd8 sub_80A4BD8 080a58c4  sub_80A58C4 1.000 5         5         Same cleaned up assembly or pseudo-code
05915 080a4c34 sub_80A4C34 080a5920  sub_80A5920 1.000 5         5         Same cleaned up assembly or pseudo-code
05916 080a4c94 sub_80A4C94 080a5980  sub_80A5980 1.000 3         3         Same cleaned up assembly or pseudo-code
05917 080a4d54 sub_80A4D54 080a5a40  sub_80A5A40 1.000 4         4         Same cleaned up assembly or pseudo-code
05918 080a4d74 sub_80A4D74 080a5a60  sub_80A5A60 1.000 3         3         Same cleaned up assembly or pseudo-code
05919 080a4d94 sub_80A4D94 080a5a80  sub_80A5A80 1.000 3         3         Same cleaned up assembly or pseudo-code
05920 080a4da8 sub_80A4DA8 0808ef60  sub_808EF60 1.000 1         1         Same cleaned up assembly or pseudo-code
05921 080a4db4 sub_80A4DB4 080a5aa0  sub_80A5AA0 1.000 1         1         Same cleaned up assembly or pseudo-code
05922 080a4dec sub_80A4DEC 080a5ad8  sub_80A5AD8 1.000 3         3         Same cleaned up assembly or pseudo-code
05923 080a4e0c sub_80A4E0C 080a5af8  sub_80A5AF8 1.000 1         1         Same cleaned up assembly or pseudo-code
05924 080a4e34 sub_80A4E34 080a5b20  sub_80A5B20 1.000 3         3         Same cleaned up assembly or pseudo-code
05925 080a4e58 sub_80A4E58 080a5b44  sub_80A5B44 1.000 1         1         Same cleaned up assembly or pseudo-code
05926 080a50cc sub_80A50CC 080a5db4  sub_80A5DB4 1.000 5         5         Same cleaned up assembly or pseudo-code
05927 080a5108 sub_80A5108 080a5df0  sub_80A5DF0 1.000 1         1         Same cleaned up assembly or pseudo-code
05928 080a5148 sub_80A5148 080a5e30  sub_80A5E30 1.000 7         7         Same cleaned up assembly or pseudo-code
05929 080a5420 sub_80A5420 080a6108  sub_80A6108 1.000 4         4         Same cleaned up assembly or pseudo-code
05930 080a54c8 sub_80A54C8 080a61b0  sub_80A61B0 1.000 4         4         Same cleaned up assembly or pseudo-code
05931 080a5c90 sub_80A5C90 080a6950  sub_80A6950 1.000 1         1         Same cleaned up assembly or pseudo-code
05932 080a5ce0 sub_80A5CE0 080a69a0  sub_80A69A0 1.000 1         1         Same cleaned up assembly or pseudo-code
05933 080a5d2c sub_80A5D2C 080a69ec  sub_80A69EC 1.000 20        20        Same cleaned up assembly or pseudo-code
05934 080a5ef0 sub_80A5EF0 080a6bb0  sub_80A6BB0 1.000 1         1         Same cleaned up assembly or pseudo-code
05935 080a5f98 sub_80A5F98 080a6c3c  sub_80A6C3C 1.000 3         3         Same cleaned up assembly or pseudo-code
05936 080a5fd0 sub_80A5FD0 080a6c74  sub_80A6C74 1.000 1         1         Same cleaned up assembly or pseudo-code
05937 080a6114 sub_80A6114 080a6dd4  sub_80A6DD4 1.000 17        17        Same cleaned up assembly or pseudo-code
05938 080a6238 sub_80A6238 080a6ef8  sub_80A6EF8 1.000 6         6         Same cleaned up assembly or pseudo-code
05939 080a6334 sub_80A6334 080a6ff4  sub_80A6FF4 1.000 1         1         Same cleaned up assembly or pseudo-code
05940 080a6368 sub_80A6368 080a7028  sub_80A7028 1.000 1         1         Same cleaned up assembly or pseudo-code
05941 080a6398 sub_80A6398 080a7058  sub_80A7058 1.000 13        13        Same cleaned up assembly or pseudo-code
05942 080a649c sub_80A649C 080a715c  sub_80A715C 1.000 11        11        Same cleaned up assembly or pseudo-code
05943 080a652c sub_80A652C 080a71ec  sub_80A71EC 1.000 11        11        Same cleaned up assembly or pseudo-code
05944 080a66b0 sub_80A66B0 080a7374  sub_80A7374 1.000 1         1         Same cleaned up assembly or pseudo-code
05945 080a66c4 sub_80A66C4 080a7388  sub_80A7388 1.000 3         3         Same cleaned up assembly or pseudo-code
05946 080a69e0 sub_80A69E0 080a76c8  sub_80A76C8 1.000 1         1         Same cleaned up assembly or pseudo-code
05947 080a6a90 sub_80A6A90 080a7778  sub_80A7778 1.000 6         6         Same cleaned up assembly or pseudo-code
05948 080a6b00 sub_80A6B00 080a77e8  sub_80A77E8 1.000 6         6         Same cleaned up assembly or pseudo-code
05949 080a6b34 sub_80A6B34 080a781c  sub_80A781C 1.000 1         1         Same cleaned up assembly or pseudo-code
05950 080a6cc0 sub_80A6CC0 080b7bbc  sub_80B7BBC 1.000 1         1         Same cleaned up assembly or pseudo-code
05951 080a6d68 sub_80A6D68 080a7a60  sub_80A7A60 1.000 4         4         Same cleaned up assembly or pseudo-code
05952 080a6de0 sub_80A6DE0 080a7ae8  sub_80A7AE8 1.000 1         1         Same cleaned up assembly or pseudo-code
05953 080a6e2c sub_80A6E2C 080a7d50  sub_80A7D50 1.000 1         1         Same cleaned up assembly or pseudo-code
05954 080a6e64 sub_80A6E64 080a5b0c  sub_80A5B0C 1.000 1         1         Same cleaned up assembly or pseudo-code
05955 080a715c sub_80A715C 080a806c  sub_80A806C 1.000 1         1         Same cleaned up assembly or pseudo-code
05956 080a73ac sub_80A73AC 080a82b8  sub_80A82B8 1.000 1         1         Same cleaned up assembly or pseudo-code
05957 080a73f8 sub_80A73F8 080a8304  sub_80A8304 1.000 4         4         Same cleaned up assembly or pseudo-code
05958 080a7480 sub_80A7480 080a838c  sub_80A838C 1.000 4         4         Same cleaned up assembly or pseudo-code
05959 080a75cc sub_80A75CC 080a84d8  sub_80A84D8 1.000 4         4         Same cleaned up assembly or pseudo-code
05960 080a77c0 sub_80A77C0 080a86d4  sub_80A86D4 1.000 1         1         Same cleaned up assembly or pseudo-code
05961 080a77f8 sub_80A77F8 080a870c  sub_80A870C 1.000 1         1         Same cleaned up assembly or pseudo-code
05962 080a7890 sub_80A7890 080a87a4  sub_80A87A4 1.000 20        20        Same cleaned up assembly or pseudo-code
05963 080a7b7c sub_80A7B7C 080a8a90  sub_80A8A90 1.000 3         3         Same cleaned up assembly or pseudo-code
05964 080a7b98 sub_80A7B98 080a8aac  sub_80A8AAC 1.000 3         3         Same cleaned up assembly or pseudo-code
05965 080a7bdc sub_80A7BDC 080a8af0  sub_80A8AF0 1.000 3         3         Same cleaned up assembly or pseudo-code
05966 080a7c08 sub_80A7C08 080a8b1c  sub_80A8B1C 1.000 3         3         Same cleaned up assembly or pseudo-code
05967 080a7c24 sub_80A7C24 080a8b38  sub_80A8B38 1.000 3         3         Same cleaned up assembly or pseudo-code
05968 080a7c6c sub_80A7C6C 080a8b80  sub_80A8B80 1.000 3         3         Same cleaned up assembly or pseudo-code
05969 080a8054 sub_80A8054 080a8f68  sub_80A8F68 1.000 5         5         Same cleaned up assembly or pseudo-code
05970 080a80c4 sub_80A80C4 080a8fd8  sub_80A8FD8 1.000 5         5         Same cleaned up assembly or pseudo-code
05971 080a8120 sub_80A8120 080a9034  sub_80A9034 1.000 4         4         Same cleaned up assembly or pseudo-code
05972 080a8150 sub_80A8150 080a9064  sub_80A9064 1.000 1         1         Same cleaned up assembly or pseudo-code
05973 080a817c sub_80A817C 080a9090  sub_80A9090 1.000 49        49        Same cleaned up assembly or pseudo-code
05974 080a8424 sub_80A8424 080a9338  sub_80A9338 1.000 5         5         Same cleaned up assembly or pseudo-code
05975 080a848c sub_80A848C 080a93a0  sub_80A93A0 1.000 6         6         Same cleaned up assembly or pseudo-code
05976 080a8624 sub_80A8624 080a9538  sub_80A9538 1.000 4         4         Same cleaned up assembly or pseudo-code
05977 080a8664 sub_80A8664 080a9578  sub_80A9578 1.000 1         1         Same cleaned up assembly or pseudo-code
05978 080a867c sub_80A867C 080a9590  sub_80A9590 1.000 3         3         Same cleaned up assembly or pseudo-code
05979 080a86a0 sub_80A86A0 080a95b4  sub_80A95B4 1.000 1         1         Same cleaned up assembly or pseudo-code
05980 080a8778 sub_80A8778 080a968c  sub_80A968C 1.000 1         1         Same cleaned up assembly or pseudo-code
05981 080a8838 sub_80A8838 080a974c  sub_80A974C 1.000 14        14        Same cleaned up assembly or pseudo-code
05982 080a8924 sub_80A8924 080a9838  sub_80A9838 1.000 11        11        Same cleaned up assembly or pseudo-code
05983 080a89c8 sub_80A89C8 080a98dc  sub_80A98DC 1.000 4         4         Same cleaned up assembly or pseudo-code
05984 080a8a40 sub_80A8A40 080a9954  sub_80A9954 1.000 3         3         Same cleaned up assembly or pseudo-code
05985 080a8a78 sub_80A8A78 080a998c  sub_80A998C 1.000 3         3         Same cleaned up assembly or pseudo-code
05986 080a8a98 sub_80A8A98 080a99ac  sub_80A99AC 1.000 4         4         Same cleaned up assembly or pseudo-code
05987 080a8abc sub_80A8ABC 080a99d0  sub_80A99D0 1.000 3         3         Same cleaned up assembly or pseudo-code
05988 080a8ad8 sub_80A8AD8 080a99ec  sub_80A99EC 1.000 3         3         Same cleaned up assembly or pseudo-code
05989 080a8af4 sub_80A8AF4 080a9a08  sub_80A9A08 1.000 1         1         Same cleaned up assembly or pseudo-code
05990 080a8ce8 sub_80A8CE8 080a9bfc  sub_80A9BFC 1.000 7         7         Same cleaned up assembly or pseudo-code
05991 080a8d54 sub_80A8D54 080a9c68  sub_80A9C68 1.000 3         3         Same cleaned up assembly or pseudo-code
05992 080a8d70 sub_80A8D70 080a9c84  sub_80A9C84 1.000 3         3         Same cleaned up assembly or pseudo-code
05993 080a8d98 sub_80A8D98 080a9cac  sub_80A9CAC 1.000 10        10        Same cleaned up assembly or pseudo-code
05994 080a8dd0 sub_80A8DD0 080aa1e8  sub_80AA1E8 1.000 1         1         Same cleaned up assembly or pseudo-code
05995 080a8dec sub_80A8DEC 080a9d00  sub_80A9D00 1.000 3         3         Same cleaned up assembly or pseudo-code
05996 080a8e14 sub_80A8E14 080a9d28  sub_80A9D28 1.000 1         1         Same cleaned up assembly or pseudo-code
05997 080a8e44 sub_80A8E44 080a9d58  sub_80A9D58 1.000 35        34        Same cleaned up assembly or pseudo-code
05998 080a91ac sub_80A91AC 080aa0c0  sub_80AA0C0 1.000 1         1         Same cleaned up assembly or pseudo-code
05999 080a91d0 sub_80A91D0 080aa0e4  sub_80AA0E4 1.000 3         3         Same cleaned up assembly or pseudo-code
06000 080a9204 sub_80A9204 080aa118  sub_80AA118 1.000 3         3         Same cleaned up assembly or pseudo-code
06001 080a926c sub_80A926C 080aa180  sub_80AA180 1.000 3         3         Same cleaned up assembly or pseudo-code
06002 080a928c sub_80A928C 080aa1a0  sub_80AA1A0 1.000 3         3         Same cleaned up assembly or pseudo-code
06003 080a92a8 sub_80A92A8 080aa1bc  sub_80AA1BC 1.000 3         3         Same cleaned up assembly or pseudo-code
06004 080a92d4 sub_80A92D4 080aa45c  sub_80AA45C 1.000 1         1         Same cleaned up assembly or pseudo-code
06005 080a92e8 sub_80A92E8 080aa1fc  sub_80AA1FC 1.000 1         1         Same cleaned up assembly or pseudo-code
06006 080a92f8 sub_80A92F8 080aa20c  sub_80AA20C 1.000 3         3         Same cleaned up assembly or pseudo-code
06007 080a931c sub_80A931C 080aa230  sub_80AA230 1.000 4         4         Same cleaned up assembly or pseudo-code
06008 080a9338 sub_80A9338 080aa24c  sub_80AA24C 1.000 6         6         Same cleaned up assembly or pseudo-code
06009 080a9364 sub_80A9364 080aa278  sub_80AA278 1.000 3         3         Same cleaned up assembly or pseudo-code
06010 080a943c sub_80A943C 080aa350  sub_80AA350 1.000 5         5         Same cleaned up assembly or pseudo-code
06011 080a947c sub_80A947C 080aa390  sub_80AA390 1.000 1         1         Same cleaned up assembly or pseudo-code
